timestamp,src_ip,dest_ip,protocol,bytes,threat_label,message
2025-01-08 05:09:44,192.168.1.36,10.0.0.46,HTTPS,6963,benign,Normal network activity
2025-01-22 15:16:56,192.168.1.38,10.0.0.122,HTTPS,9740,benign,Normal network activity
2025-01-24 22:52:53,192.168.1.224,10.0.0.186,HTTP,746,benign,Normal network activity
2025-01-18 03:54:36,192.168.1.197,10.0.0.45,ICMP,2490,benign,Normal network activity
2025-01-30 01:16:12,192.168.1.162,10.0.0.47,HTTPS,4716,benign,Normal network activity
2025-01-06 01:53:57,192.168.1.56,10.0.0.234,HTTPS,5501,malicious,Potential phishing attempt
2025-01-17 17:55:39,192.168.1.35,10.0.0.136,ICMP,4936,benign,Normal network activity
2025-01-21 22:54:44,192.168.1.174,10.0.0.33,ICMP,1101,benign,Normal network activity
2025-01-15 16:08:31,192.168.1.172,10.0.0.113,HTTPS,152,benign,Normal network activity
2025-01-17 16:54:02,192.168.1.44,10.0.0.134,HTTP,810,benign,Normal network activity
2025-01-04 21:25:42,192.168.1.220,10.0.0.108,ICMP,2254,benign,Normal network activity
2025-01-29 20:28:31,192.168.1.127,10.0.0.146,ICMP,4579,benign,Normal network activity
2025-01-29 17:57:08,192.168.1.148,10.0.0.34,UDP,4259,benign,Normal network activity
2025-01-06 11:23:00,192.168.1.34,10.0.0.220,TCP,9052,benign,Normal network activity
2025-01-30 10:58:51,192.168.1.199,10.0.0.235,ICMP,6585,malicious,Suspicious traffic observed
2025-01-20 20:14:30,192.168.1.128,10.0.0.129,ICMP,8660,benign,Normal network activity
2025-01-12 16:39:52,192.168.1.126,10.0.0.252,UDP,5745,benign,Normal network activity
2025-01-20 08:44:29,192.168.1.168,10.0.0.22,HTTP,6247,benign,Normal network activity
2025-01-05 18:54:00,192.168.1.153,10.0.0.229,TCP,6849,malicious,Malicious payload detected
2025-01-26 13:04:41,192.168.1.67,10.0.0.97,TCP,3335,benign,Normal network activity
2025-01-25 10:00:10,192.168.1.208,10.0.0.251,TCP,4821,benign,Normal network activity
2025-01-22 22:22:56,192.168.1.36,10.0.0.227,UDP,8112,benign,Normal network activity
2025-01-05 14:12:30,192.168.1.251,10.0.0.190,ICMP,9396,benign,Normal network activity
2025-01-02 23:14:13,192.168.1.242,10.0.0.154,TCP,9066,benign,Normal network activity
2025-01-18 17:50:37,192.168.1.226,10.0.0.225,HTTP,4797,benign,Normal network activity
2025-01-19 03:25:20,192.168.1.151,10.0.0.247,ICMP,7825,benign,Normal network activity
2025-01-03 02:07:58,192.168.1.250,10.0.0.33,TCP,3434,benign,Normal network activity
2025-01-20 08:33:20,192.168.1.18,10.0.0.126,TCP,5405,malicious,Suspicious traffic observed
2025-01-12 01:17:13,192.168.1.201,10.0.0.131,HTTPS,9380,benign,Normal network activity
2025-01-29 11:55:00,192.168.1.209,10.0.0.155,TCP,7311,malicious,Malicious payload detected
2025-01-25 06:31:31,192.168.1.89,10.0.0.241,UDP,2159,benign,Normal network activity
2025-01-14 13:35:22,192.168.1.161,10.0.0.84,HTTP,3606,benign,Normal network activity
2025-01-07 13:40:56,192.168.1.2,10.0.0.113,HTTP,6978,malicious,Potential phishing attempt
2025-01-22 11:17:58,192.168.1.122,10.0.0.171,TCP,2620,benign,Normal network activity
2025-01-14 15:06:57,192.168.1.161,10.0.0.32,ICMP,4469,malicious,Detected possible attack
2025-01-05 12:29:46,192.168.1.113,10.0.0.27,HTTP,6883,benign,Normal network activity
2025-01-06 05:28:32,192.168.1.246,10.0.0.202,TCP,9269,malicious,Malicious payload detected
2025-01-09 10:50:59,192.168.1.179,10.0.0.53,HTTP,7919,benign,Normal network activity
2025-01-08 06:52:05,192.168.1.19,10.0.0.245,TCP,7280,malicious,Detected possible attack
2025-01-12 17:27:31,192.168.1.206,10.0.0.119,ICMP,6001,benign,Normal network activity
2025-01-27 15:51:19,192.168.1.169,10.0.0.110,ICMP,5410,benign,Normal network activity
2025-01-23 08:55:27,192.168.1.38,10.0.0.16,TCP,7151,benign,Normal network activity
2025-01-23 23:28:40,192.168.1.253,10.0.0.155,TCP,7366,benign,Normal network activity
2025-01-05 04:24:33,192.168.1.16,10.0.0.2,UDP,5761,benign,Normal network activity
2025-01-22 01:31:35,192.168.1.28,10.0.0.52,HTTPS,627,benign,Normal network activity
2025-01-30 06:54:35,192.168.1.234,10.0.0.195,HTTPS,4948,benign,Normal network activity
2025-01-30 00:55:28,192.168.1.241,10.0.0.114,HTTP,616,benign,Normal network activity
2025-01-11 10:38:34,192.168.1.56,10.0.0.245,HTTP,8422,benign,Normal network activity
2025-01-06 09:26:01,192.168.1.242,10.0.0.240,TCP,3464,benign,Normal network activity
2025-01-17 07:58:15,192.168.1.233,10.0.0.227,UDP,2795,malicious,Potential phishing attempt
2025-01-21 19:53:00,192.168.1.7,10.0.0.185,HTTPS,3021,benign,Normal network activity
2025-01-10 20:35:38,192.168.1.87,10.0.0.1,HTTP,8193,malicious,Detected possible attack
2025-01-20 21:18:20,192.168.1.93,10.0.0.189,ICMP,7444,benign,Normal network activity
2025-01-19 19:29:54,192.168.1.251,10.0.0.64,HTTPS,5048,benign,Normal network activity
2025-01-06 18:50:00,192.168.1.202,10.0.0.213,UDP,7456,malicious,Potential phishing attempt
2025-01-10 08:42:00,192.168.1.38,10.0.0.87,HTTPS,8832,benign,Normal network activity
2025-01-08 03:25:58,192.168.1.238,10.0.0.241,HTTP,4745,benign,Normal network activity
2025-01-15 05:10:05,192.168.1.22,10.0.0.11,HTTP,8856,benign,Normal network activity
2025-01-25 14:37:01,192.168.1.11,10.0.0.99,ICMP,8501,benign,Normal network activity
2025-01-06 14:40:12,192.168.1.247,10.0.0.104,HTTP,9339,malicious,Malicious payload detected
2025-01-28 20:01:36,192.168.1.107,10.0.0.148,HTTP,1354,benign,Normal network activity
2025-01-30 15:20:21,192.168.1.95,10.0.0.170,TCP,3397,malicious,Detected possible attack
2025-01-02 08:22:41,192.168.1.167,10.0.0.95,UDP,5493,benign,Normal network activity
2025-01-09 19:28:49,192.168.1.221,10.0.0.183,ICMP,859,benign,Normal network activity
2025-01-25 23:03:35,192.168.1.252,10.0.0.40,TCP,4956,benign,Normal network activity
2025-01-19 13:06:33,192.168.1.89,10.0.0.97,TCP,3786,benign,Normal network activity
2025-01-24 18:51:54,192.168.1.17,10.0.0.89,UDP,2930,benign,Normal network activity
2025-01-14 09:19:44,192.168.1.19,10.0.0.160,UDP,5935,benign,Normal network activity
2025-01-03 23:34:37,192.168.1.112,10.0.0.220,ICMP,4001,benign,Normal network activity
2025-01-20 01:16:37,192.168.1.44,10.0.0.52,TCP,9564,benign,Normal network activity
2025-01-11 06:17:00,192.168.1.111,10.0.0.184,ICMP,7594,malicious,Suspicious traffic observed
2025-01-21 07:09:15,192.168.1.100,10.0.0.59,UDP,1616,benign,Normal network activity
2025-01-09 20:46:06,192.168.1.203,10.0.0.5,HTTP,5670,benign,Normal network activity
2025-01-21 12:06:24,192.168.1.142,10.0.0.6,TCP,6339,benign,Normal network activity
2025-01-16 05:24:14,192.168.1.51,10.0.0.138,UDP,3761,benign,Normal network activity
2025-01-19 05:25:14,192.168.1.228,10.0.0.110,UDP,6153,benign,Normal network activity
2025-01-10 06:15:15,192.168.1.48,10.0.0.82,ICMP,2737,malicious,Detected possible attack
2025-01-06 09:01:26,192.168.1.59,10.0.0.234,HTTPS,6714,benign,Normal network activity
2025-01-11 11:53:13,192.168.1.163,10.0.0.116,HTTP,8986,benign,Normal network activity
2025-01-08 13:03:54,192.168.1.134,10.0.0.70,HTTP,784,malicious,Malicious payload detected
2025-01-15 16:59:40,192.168.1.155,10.0.0.3,UDP,7662,benign,Normal network activity
2025-01-26 04:36:55,192.168.1.68,10.0.0.215,UDP,9009,malicious,Potential phishing attempt
2025-01-16 00:26:09,192.168.1.213,10.0.0.71,HTTPS,6764,benign,Normal network activity
2025-01-01 05:03:46,192.168.1.133,10.0.0.100,HTTPS,9174,benign,Normal network activity
2025-01-08 17:40:33,192.168.1.97,10.0.0.203,TCP,9910,benign,Normal network activity
2025-01-02 06:02:43,192.168.1.38,10.0.0.242,ICMP,8649,malicious,Suspicious traffic observed
2025-01-05 06:44:05,192.168.1.172,10.0.0.50,HTTPS,4513,benign,Normal network activity
2025-01-27 23:59:44,192.168.1.238,10.0.0.224,UDP,7695,benign,Normal network activity
2025-01-12 23:50:52,192.168.1.97,10.0.0.52,ICMP,7803,malicious,Malicious payload detected
2025-01-19 02:58:08,192.168.1.38,10.0.0.120,ICMP,6928,malicious,Potential phishing attempt
2025-01-09 19:53:36,192.168.1.204,10.0.0.172,ICMP,8133,benign,Normal network activity
2025-01-28 17:11:57,192.168.1.64,10.0.0.149,HTTPS,9316,benign,Normal network activity
2025-01-09 14:55:24,192.168.1.144,10.0.0.63,ICMP,5522,benign,Normal network activity
2025-01-19 20:52:54,192.168.1.224,10.0.0.192,ICMP,8279,malicious,Suspicious traffic observed
2025-01-10 22:55:05,192.168.1.116,10.0.0.77,TCP,3236,benign,Normal network activity
2025-01-29 20:22:47,192.168.1.242,10.0.0.167,UDP,9587,benign,Normal network activity
2025-01-12 21:58:35,192.168.1.105,10.0.0.170,TCP,9061,malicious,Suspicious traffic observed
2025-01-26 10:24:57,192.168.1.218,10.0.0.45,ICMP,6526,malicious,Malicious payload detected
2025-01-09 14:22:41,192.168.1.176,10.0.0.95,ICMP,5122,benign,Normal network activity
2025-01-17 06:14:11,192.168.1.254,10.0.0.193,TCP,9990,benign,Normal network activity
2025-01-16 15:17:19,192.168.1.186,10.0.0.104,ICMP,5011,benign,Normal network activity
2025-01-05 18:06:39,192.168.1.156,10.0.0.115,HTTPS,707,benign,Normal network activity
2025-01-24 19:49:18,192.168.1.174,10.0.0.18,HTTP,1811,benign,Normal network activity
2025-01-25 06:25:03,192.168.1.61,10.0.0.232,TCP,5681,benign,Normal network activity
2025-01-22 19:50:48,192.168.1.238,10.0.0.208,HTTPS,5599,benign,Normal network activity
2025-01-09 01:36:20,192.168.1.30,10.0.0.219,HTTP,7978,benign,Normal network activity
2025-01-20 18:46:30,192.168.1.47,10.0.0.129,HTTPS,6202,benign,Normal network activity
2025-01-16 22:20:13,192.168.1.196,10.0.0.248,HTTPS,1592,benign,Normal network activity
2025-01-12 15:29:35,192.168.1.244,10.0.0.118,UDP,3823,benign,Normal network activity
2025-01-08 00:51:16,192.168.1.157,10.0.0.84,HTTPS,3910,benign,Normal network activity
2025-01-14 17:38:14,192.168.1.31,10.0.0.46,HTTPS,7820,benign,Normal network activity
2025-01-22 12:18:44,192.168.1.220,10.0.0.208,HTTP,5871,benign,Normal network activity
2025-01-24 16:28:03,192.168.1.39,10.0.0.102,TCP,4126,malicious,Malicious payload detected
2025-01-27 06:18:19,192.168.1.3,10.0.0.150,UDP,3641,benign,Normal network activity
2025-01-07 12:38:36,192.168.1.48,10.0.0.239,TCP,4837,malicious,Detected possible attack
2025-01-26 11:24:54,192.168.1.171,10.0.0.80,HTTPS,5801,benign,Normal network activity
2025-01-08 23:06:05,192.168.1.65,10.0.0.89,HTTPS,1629,benign,Normal network activity
2025-01-05 07:23:14,192.168.1.249,10.0.0.149,UDP,5684,benign,Normal network activity
2025-01-04 21:06:54,192.168.1.21,10.0.0.218,TCP,7966,benign,Normal network activity
2025-01-09 05:20:48,192.168.1.122,10.0.0.67,ICMP,7784,benign,Normal network activity
2025-01-26 06:01:40,192.168.1.27,10.0.0.246,HTTP,6398,benign,Normal network activity
2025-01-06 18:21:21,192.168.1.224,10.0.0.42,HTTPS,2869,malicious,Suspicious traffic observed
2025-01-25 15:45:12,192.168.1.223,10.0.0.64,HTTPS,2263,benign,Normal network activity
2025-01-11 19:14:43,192.168.1.154,10.0.0.207,TCP,6206,malicious,Suspicious traffic observed
2025-01-22 22:27:38,192.168.1.21,10.0.0.16,UDP,7494,benign,Normal network activity
2025-01-19 02:55:55,192.168.1.9,10.0.0.66,UDP,5987,malicious,Potential phishing attempt
2025-01-12 17:11:10,192.168.1.43,10.0.0.250,HTTPS,6933,benign,Normal network activity
2025-01-06 09:55:35,192.168.1.57,10.0.0.38,UDP,9403,benign,Normal network activity
2025-01-11 21:17:43,192.168.1.192,10.0.0.93,HTTPS,4624,benign,Normal network activity
2025-01-23 10:48:07,192.168.1.196,10.0.0.231,UDP,1350,benign,Normal network activity
2025-01-04 12:37:37,192.168.1.231,10.0.0.107,TCP,2222,benign,Normal network activity
2025-01-14 21:59:45,192.168.1.107,10.0.0.12,UDP,922,benign,Normal network activity
2025-01-30 19:06:19,192.168.1.102,10.0.0.188,ICMP,5998,benign,Normal network activity
2025-01-17 21:12:45,192.168.1.56,10.0.0.84,ICMP,9717,benign,Normal network activity
2025-01-15 19:30:11,192.168.1.232,10.0.0.102,UDP,9492,benign,Normal network activity
2025-01-25 07:53:54,192.168.1.2,10.0.0.45,HTTP,3829,benign,Normal network activity
2025-01-01 03:08:28,192.168.1.216,10.0.0.237,UDP,114,benign,Normal network activity
2025-01-06 15:06:29,192.168.1.51,10.0.0.215,HTTPS,5966,benign,Normal network activity
2025-01-08 14:03:54,192.168.1.216,10.0.0.102,HTTPS,1533,benign,Normal network activity
2025-01-02 21:18:04,192.168.1.188,10.0.0.6,HTTPS,681,malicious,Malicious payload detected
2025-01-10 03:22:59,192.168.1.216,10.0.0.253,TCP,5013,benign,Normal network activity
2025-01-08 12:57:46,192.168.1.219,10.0.0.58,ICMP,3734,benign,Normal network activity
2025-01-02 06:21:45,192.168.1.188,10.0.0.145,HTTPS,9557,malicious,Malicious payload detected
2025-01-15 07:42:35,192.168.1.199,10.0.0.20,ICMP,4867,benign,Normal network activity
2025-01-08 18:09:15,192.168.1.196,10.0.0.182,TCP,8461,malicious,Detected possible attack
2025-01-16 12:00:57,192.168.1.42,10.0.0.209,HTTPS,4080,benign,Normal network activity
2025-01-05 01:19:18,192.168.1.149,10.0.0.218,UDP,6891,benign,Normal network activity
2025-01-06 01:04:33,192.168.1.8,10.0.0.108,ICMP,7335,benign,Normal network activity
2025-01-02 11:48:48,192.168.1.161,10.0.0.127,HTTPS,3539,benign,Normal network activity
2025-01-09 20:52:28,192.168.1.27,10.0.0.44,UDP,3246,malicious,Potential phishing attempt
2025-01-23 22:51:11,192.168.1.82,10.0.0.223,HTTP,1829,benign,Normal network activity
2025-01-10 05:45:54,192.168.1.117,10.0.0.116,HTTPS,7966,benign,Normal network activity
2025-01-16 01:18:07,192.168.1.117,10.0.0.150,UDP,6871,malicious,Malicious payload detected
2025-01-10 13:28:28,192.168.1.49,10.0.0.201,TCP,7333,benign,Normal network activity
2025-01-26 08:11:03,192.168.1.213,10.0.0.161,UDP,7658,benign,Normal network activity
2025-01-17 16:10:48,192.168.1.221,10.0.0.105,UDP,4442,benign,Normal network activity
2025-01-21 21:54:32,192.168.1.49,10.0.0.175,UDP,6995,benign,Normal network activity
2025-01-14 19:41:57,192.168.1.249,10.0.0.103,HTTPS,3574,benign,Normal network activity
2025-01-23 17:52:21,192.168.1.178,10.0.0.178,HTTP,1697,benign,Normal network activity
2025-01-09 21:56:24,192.168.1.220,10.0.0.171,ICMP,6488,benign,Normal network activity
2025-01-03 01:04:55,192.168.1.222,10.0.0.61,TCP,933,benign,Normal network activity
2025-01-23 10:08:08,192.168.1.202,10.0.0.156,ICMP,1651,benign,Normal network activity
2025-01-02 01:46:16,192.168.1.125,10.0.0.240,HTTP,8977,benign,Normal network activity
2025-01-11 04:09:45,192.168.1.206,10.0.0.177,HTTP,3369,benign,Normal network activity
2025-01-07 18:30:29,192.168.1.118,10.0.0.141,HTTPS,5434,benign,Normal network activity
2025-01-24 20:32:06,192.168.1.18,10.0.0.102,ICMP,7125,benign,Normal network activity
2025-01-02 06:11:54,192.168.1.198,10.0.0.2,HTTP,4956,malicious,Suspicious traffic observed
2025-01-07 08:06:20,192.168.1.73,10.0.0.17,ICMP,1411,benign,Normal network activity
2025-01-08 15:00:25,192.168.1.69,10.0.0.48,UDP,4638,benign,Normal network activity
2025-01-27 22:19:25,192.168.1.85,10.0.0.147,ICMP,7010,benign,Normal network activity
2025-01-12 11:55:53,192.168.1.108,10.0.0.139,ICMP,8955,benign,Normal network activity
2025-01-12 19:25:13,192.168.1.166,10.0.0.40,UDP,1422,benign,Normal network activity
2025-01-09 09:22:31,192.168.1.185,10.0.0.253,UDP,3382,benign,Normal network activity
2025-01-13 03:05:26,192.168.1.55,10.0.0.43,TCP,3474,benign,Normal network activity
2025-01-17 00:15:20,192.168.1.90,10.0.0.6,HTTP,3360,benign,Normal network activity
2025-01-11 17:38:53,192.168.1.16,10.0.0.173,TCP,2753,benign,Normal network activity
2025-01-24 09:04:54,192.168.1.236,10.0.0.146,HTTP,5592,benign,Normal network activity
2025-01-20 23:14:18,192.168.1.137,10.0.0.251,TCP,7110,malicious,Suspicious traffic observed
2025-01-09 16:24:43,192.168.1.77,10.0.0.157,UDP,6686,benign,Normal network activity
2025-01-13 08:03:21,192.168.1.87,10.0.0.162,ICMP,7989,benign,Normal network activity
2025-01-19 20:59:06,192.168.1.63,10.0.0.81,HTTP,3719,malicious,Malicious payload detected
2025-01-04 03:46:33,192.168.1.31,10.0.0.210,UDP,5679,benign,Normal network activity
2025-01-30 16:07:54,192.168.1.218,10.0.0.9,HTTPS,6469,benign,Normal network activity
2025-01-11 12:31:40,192.168.1.42,10.0.0.84,ICMP,7128,benign,Normal network activity
2025-01-01 08:03:18,192.168.1.197,10.0.0.153,UDP,7915,benign,Normal network activity
2025-01-09 02:22:35,192.168.1.140,10.0.0.202,ICMP,8167,benign,Normal network activity
2025-01-14 02:02:01,192.168.1.15,10.0.0.149,HTTPS,6473,benign,Normal network activity
2025-01-19 12:13:51,192.168.1.38,10.0.0.124,TCP,4691,malicious,Detected possible attack
2025-01-22 09:20:41,192.168.1.198,10.0.0.145,ICMP,7028,benign,Normal network activity
2025-01-15 00:37:59,192.168.1.35,10.0.0.63,UDP,9438,benign,Normal network activity
2025-01-05 15:01:44,192.168.1.36,10.0.0.52,HTTPS,8217,benign,Normal network activity
2025-01-14 01:03:50,192.168.1.181,10.0.0.65,HTTPS,1001,benign,Normal network activity
2025-01-20 10:00:04,192.168.1.180,10.0.0.173,ICMP,662,benign,Normal network activity
2025-01-13 12:07:05,192.168.1.146,10.0.0.148,UDP,2130,benign,Normal network activity
2025-01-08 19:04:04,192.168.1.161,10.0.0.204,ICMP,4689,benign,Normal network activity
2025-01-14 18:44:42,192.168.1.221,10.0.0.210,TCP,4088,benign,Normal network activity
2025-01-08 17:26:52,192.168.1.95,10.0.0.117,UDP,9268,benign,Normal network activity
2025-01-14 17:31:39,192.168.1.172,10.0.0.246,ICMP,7512,malicious,Suspicious traffic observed
2025-01-07 19:12:20,192.168.1.41,10.0.0.174,ICMP,3016,benign,Normal network activity
2025-01-09 07:08:14,192.168.1.205,10.0.0.207,HTTPS,6082,malicious,Malicious payload detected
2025-01-19 04:53:37,192.168.1.57,10.0.0.103,HTTPS,9247,benign,Normal network activity
2025-01-04 11:13:00,192.168.1.237,10.0.0.117,HTTPS,9818,benign,Normal network activity
2025-01-19 21:49:08,192.168.1.89,10.0.0.174,UDP,2546,malicious,Suspicious traffic observed
2025-01-08 19:08:44,192.168.1.74,10.0.0.173,ICMP,5231,benign,Normal network activity
2025-01-11 04:37:40,192.168.1.17,10.0.0.110,UDP,6188,benign,Normal network activity
2025-01-22 17:42:53,192.168.1.228,10.0.0.220,TCP,1274,benign,Normal network activity
2025-01-27 17:35:15,192.168.1.59,10.0.0.95,TCP,1099,benign,Normal network activity
2025-01-23 06:34:33,192.168.1.145,10.0.0.227,ICMP,953,benign,Normal network activity
2025-01-24 09:50:07,192.168.1.222,10.0.0.172,TCP,8455,malicious,Suspicious traffic observed
2025-01-12 15:15:23,192.168.1.202,10.0.0.73,HTTPS,5900,benign,Normal network activity
2025-01-02 08:35:06,192.168.1.235,10.0.0.78,HTTP,6612,benign,Normal network activity
2025-01-05 12:39:53,192.168.1.39,10.0.0.156,TCP,6045,benign,Normal network activity
2025-01-13 04:39:27,192.168.1.63,10.0.0.82,HTTPS,1147,malicious,Potential phishing attempt
2025-01-16 16:04:48,192.168.1.207,10.0.0.196,ICMP,2997,malicious,Potential phishing attempt
2025-01-06 09:11:53,192.168.1.25,10.0.0.135,TCP,4579,benign,Normal network activity
2025-01-13 21:46:12,192.168.1.242,10.0.0.68,UDP,4942,benign,Normal network activity
2025-01-08 00:54:23,192.168.1.18,10.0.0.106,ICMP,1906,benign,Normal network activity
2025-01-12 18:40:09,192.168.1.129,10.0.0.17,HTTP,2024,benign,Normal network activity
2025-01-11 03:35:35,192.168.1.4,10.0.0.101,ICMP,8106,benign,Normal network activity
2025-01-20 05:16:19,192.168.1.82,10.0.0.235,HTTP,8475,benign,Normal network activity
2025-01-11 05:53:30,192.168.1.51,10.0.0.178,TCP,383,benign,Normal network activity
2025-01-27 09:53:07,192.168.1.215,10.0.0.90,HTTPS,9348,benign,Normal network activity
2025-01-08 03:04:48,192.168.1.173,10.0.0.238,HTTPS,6614,benign,Normal network activity
2025-01-09 12:08:52,192.168.1.133,10.0.0.43,HTTPS,7339,benign,Normal network activity
2025-01-20 12:21:46,192.168.1.80,10.0.0.37,HTTPS,331,benign,Normal network activity
2025-01-03 04:48:21,192.168.1.183,10.0.0.217,HTTPS,6047,benign,Normal network activity
2025-01-19 23:45:25,192.168.1.162,10.0.0.114,TCP,1739,malicious,Malicious payload detected
2025-01-30 22:07:43,192.168.1.125,10.0.0.163,ICMP,886,benign,Normal network activity
2025-01-01 07:14:25,192.168.1.234,10.0.0.76,ICMP,6012,benign,Normal network activity
